batch,status,approval_state,recovered_abs_path,destination_path,source_exists,destination_exists,apply_result,reason
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/PHASE_2_PLAN.md,docs/PHASE_2_PLAN.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/PHASE_2_QUICKSTART.md,docs/PHASE_2_QUICKSTART.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/PLATFORM_QUICK_REFERENCE.md,docs/PLATFORM_QUICK_REFERENCE.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/PROJECT_ROADMAP.md,docs/PROJECT_ROADMAP.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/PROJECT_TIMELINE.md,docs/PROJECT_TIMELINE.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/PROPOSAL_SUMMARY.md,docs/PROPOSAL_SUMMARY.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/QUICKSTART.md,docs/QUICKSTART.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/QUICKSTART_penta-core.md,docs/QUICKSTART_penta-core.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/README.md,docs/README.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/README_music-brain.md,docs/README_music-brain.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/README_penta-core.md,docs/README_penta-core.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/RECOMMENDATIONS_Improvements.md,docs/RECOMMENDATIONS_Improvements.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/REFINED_PRIORITY_PLANS.md,docs/REFINED_PRIORITY_PLANS.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/RESEARCH_CRITIQUE_REPORT.md,docs/RESEARCH_CRITIQUE_REPORT.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ROADMAP.md,docs/ROADMAP.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ROADMAP_18_MONTHS.md,docs/ROADMAP_18_MONTHS.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ROADMAP_penta-core.md,docs/ROADMAP_penta-core.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/SOURCES.txt,docs/SOURCES.txt,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/START_HERE.txt,docs/START_HERE.txt,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/TEST_HARNESS_README.md,docs/TEST_HARNESS_README.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/TEST_README.md,docs/TEST_README.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/TIER123_MAC_IMPLEMENTATION.md,docs/TIER123_MAC_IMPLEMENTATION.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/TODO_BEGIN_ALL.txt,docs/TODO_BEGIN_ALL.txt,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/TRIAL_RUN_CHECKLIST.md,docs/TRIAL_RUN_CHECKLIST.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/TROUBLESHOOTING.md,docs/TROUBLESHOOTING.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/VST_PLUGIN_IMPLEMENTATION_PLAN.md,docs/VST_PLUGIN_IMPLEMENTATION_PLAN.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai-prompting-guide.md,docs/ai-prompting-guide.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/AI Assistant Setup Guide.md,docs/ai_setup/AI Assistant Setup Guide.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/ChatGPT_Custom_GPT_Instructions.md,docs/ai_setup/ChatGPT_Custom_GPT_Instructions.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/ChatGPT_Instructions_Compact.md,docs/ai_setup/ChatGPT_Instructions_Compact.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/ChatGPT_Knowledge_File.md,docs/ai_setup/ChatGPT_Knowledge_File.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/Custom_GPT_Build_Script.md,docs/ai_setup/Custom_GPT_Build_Script.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/DAiW_GPT_Instructions.md,docs/ai_setup/DAiW_GPT_Instructions.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/GPT_Upload_Checklist.md,docs/ai_setup/GPT_Upload_Checklist.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/Gemini_Setup.md,docs/ai_setup/Gemini_Setup.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/Making Your AI Sound Natural.md,docs/ai_setup/Making Your AI Sound Natural.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/System Prompts Library.md,docs/ai_setup/System Prompts Library.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ai_setup/ai-prompting-guide.md,docs/ai_setup/ai-prompting-guide.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/audio-interfaces.md,docs/audio-interfaces.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/blockers.md,docs/blockers.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/collaboration/PROTOCOL.md,docs/collaboration/PROTOCOL.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/comprehensive-system-requirements.md,docs/comprehensive-system-requirements.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/cpp-programming.md,docs/cpp-programming.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/cpp_audio_architecture.md,docs/cpp_audio_architecture.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/critical_broken_code_analysis.md,docs/critical_broken_code_analysis.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/custom_gpt_schema.yaml,docs/custom_gpt_schema.yaml,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/daiw-music-brain.md,docs/daiw-music-brain.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/daw-engine-stability.md,docs/daw-engine-stability.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/daw-programs.md,docs/daw-programs.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/daw-track-import-methods.md,docs/daw-track-import-methods.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/daw-ui-patterns.md,docs/daw-ui-patterns.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/daw_integration/FL_STUDIO.md,docs/daw_integration/FL_STUDIO.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/daw_integration/PRO_TOOLS.md,docs/daw_integration/PRO_TOOLS.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/daw_integration/REAPER.md,docs/daw_integration/REAPER.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/daw_integration/TEMPLATES_OVERVIEW.md,docs/daw_integration/TEMPLATES_OVERVIEW.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/hybrid_development_roadmap.md,docs/hybrid_development_roadmap.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/iDAW_20251127_182459_neutral.README.md,docs/iDAW_20251127_182459_neutral.README.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/iDAW_IMPLEMENTATION_GUIDE.md,docs/iDAW_IMPLEMENTATION_GUIDE.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/instrument-learning-research.md,docs/instrument-learning-research.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/integrations/DAIW_INTEGRATION.md,docs/integrations/DAIW_INTEGRATION.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/integrations/DAW_INTEGRATION.md,docs/integrations/DAW_INTEGRATION.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/integrations/GROOVE_MODULE_GUIDE.md,docs/integrations/GROOVE_MODULE_GUIDE.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/integrations/INTEGRATION_GUIDE.md,docs/integrations/INTEGRATION_GUIDE.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/integrations/INTEGRATION_STATUS.md,docs/integrations/INTEGRATION_STATUS.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/integrations/Integration_Architecture.md,docs/integrations/Integration_Architecture.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/legacy_configs/pyproject_music-brain.toml,docs/legacy_configs/pyproject_music-brain.toml,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/legacy_configs/pyproject_penta-core.toml,docs/legacy_configs/pyproject_penta-core.toml,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/legacy_configs/requirements_music-brain.txt,docs/legacy_configs/requirements_music-brain.txt,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/legacy_configs/requirements_penta-core.txt,docs/legacy_configs/requirements_penta-core.txt,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/legacy_configs/requires.txt,docs/legacy_configs/requires.txt,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/legacy_configs/top_level.txt,docs/legacy_configs/top_level.txt,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/low-latency-daw.md,docs/low-latency-daw.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/mcp-protocol-debugging.md,docs/mcp-protocol-debugging.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/media-production.md,docs/media-production.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/mixer/README.md,docs/mixer/README.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/ml/ML_FRAMEWORKS_EVALUATION.md,docs/ml/ML_FRAMEWORKS_EVALUATION.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/mobile/ANDROID_AAP.md,docs/mobile/ANDROID_AAP.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/mobile/IOS_AUDIO_UNIT.md,docs/mobile/IOS_AUDIO_UNIT.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/mobile/MOBILE_FRAMEWORKS_EVALUATION.md,docs/mobile/MOBILE_FRAMEWORKS_EVALUATION.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/model_cards/emotionnodeclassifier.md,docs/model_cards/emotionnodeclassifier.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/model_cards/emotionrecognizer.md,docs/model_cards/emotionrecognizer.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/model_cards/instrumentrecognizer.md,docs/model_cards/instrumentrecognizer.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/multi-agent-mcp-guide.md,docs/multi-agent-mcp-guide.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music-generation-research.md,docs/music-generation-research.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/AUDIO_ANALYZER_TOOLS.md,docs/music_brain/AUDIO_ANALYZER_TOOLS.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/Audio Feel Extractor.md,docs/music_brain/Audio Feel Extractor.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/DAIW_INTEGRATION.md,docs/music_brain/DAIW_INTEGRATION.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/DELIVERY_SUMMARY.md,docs/music_brain/DELIVERY_SUMMARY.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/INTEGRATION_GUIDE.md,docs/music_brain/INTEGRATION_GUIDE.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/START_HERE.txt,docs/music_brain/START_HERE.txt,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/downloads_README.md,docs/music_brain/downloads_README.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/idaw_example_README.md,docs/music_brain/idaw_example_README.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/integrations/penta-core.md,docs/music_brain/integrations/penta-core.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/music_vernacular_database.md,docs/music_brain/music_vernacular_database.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain/rule_breaking_masterpieces_updated.md,docs/music_brain/rule_breaking_masterpieces_updated.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain_vault_analysis_report.md,docs/music_brain_vault_analysis_report.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_brain_vault_fixes_complete.md,docs/music_brain_vault_fixes_complete.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_business/Building Your Fanbase Guide.md,docs/music_business/Building Your Fanbase Guide.md,true,true,verified_noop,source_equals_destination
batch_a_exact,exact_match,auto_approved,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/docs/music_business/Building a Fanbase Guide.md,docs/music_business/Building a Fanbase Guide.md,true,true,verified_noop,source_equals_destination
