status,recovered_abs_path,destination_path,action,confidence,reviewer_note
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/buffers/juce_AudioChannelSet.h,external/JUCE/modules/juce_audio_basics/buffers/juce_AudioChannelSet.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/buffers/juce_AudioDataConverters.cpp,external/JUCE/modules/juce_audio_basics/buffers/juce_AudioDataConverters.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/buffers/juce_AudioDataConverters.h,external/JUCE/modules/juce_audio_basics/buffers/juce_AudioDataConverters.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/buffers/juce_AudioProcessLoadMeasurer.cpp,external/JUCE/modules/juce_audio_basics/buffers/juce_AudioProcessLoadMeasurer.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/buffers/juce_AudioProcessLoadMeasurer.h,external/JUCE/modules/juce_audio_basics/buffers/juce_AudioProcessLoadMeasurer.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/buffers/juce_AudioSampleBuffer.h,external/JUCE/modules/juce_audio_basics/buffers/juce_AudioSampleBuffer.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/buffers/juce_FloatVectorOperations.cpp,external/JUCE/modules/juce_audio_basics/buffers/juce_FloatVectorOperations.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/buffers/juce_FloatVectorOperations.h,external/JUCE/modules/juce_audio_basics/buffers/juce_FloatVectorOperations.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/juce_audio_basics.cpp,external/JUCE/modules/juce_audio_basics/juce_audio_basics.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/juce_audio_basics.h,external/JUCE/modules/juce_audio_basics/juce_audio_basics.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/juce_audio_basics.mm,external/JUCE/modules/juce_audio_basics/juce_audio_basics.mm,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiBuffer.cpp,external/JUCE/modules/juce_audio_basics/midi/juce_MidiBuffer.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiBuffer.h,external/JUCE/modules/juce_audio_basics/midi/juce_MidiBuffer.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiDataConcatenator.h,external/JUCE/modules/juce_audio_basics/midi/juce_MidiDataConcatenator.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiFile.cpp,external/JUCE/modules/juce_audio_basics/midi/juce_MidiFile.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiFile.h,external/JUCE/modules/juce_audio_basics/midi/juce_MidiFile.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiKeyboardState.cpp,external/JUCE/modules/juce_audio_basics/midi/juce_MidiKeyboardState.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiKeyboardState.h,external/JUCE/modules/juce_audio_basics/midi/juce_MidiKeyboardState.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiMessage.cpp,external/JUCE/modules/juce_audio_basics/midi/juce_MidiMessage.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiMessage.h,external/JUCE/modules/juce_audio_basics/midi/juce_MidiMessage.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiMessageSequence.cpp,external/JUCE/modules/juce_audio_basics/midi/juce_MidiMessageSequence.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiMessageSequence.h,external/JUCE/modules/juce_audio_basics/midi/juce_MidiMessageSequence.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiRPN.cpp,external/JUCE/modules/juce_audio_basics/midi/juce_MidiRPN.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/juce_MidiRPN.h,external/JUCE/modules/juce_audio_basics/midi/juce_MidiRPN.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMP.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMP.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPBytesOnGroup.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPBytesOnGroup.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPConversion.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPConversion.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPConverters.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPConverters.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPDeviceInfo.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPDeviceInfo.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPDispatcher.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPDispatcher.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPFactory.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPFactory.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPIterator.cpp,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPIterator.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPIterator.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPIterator.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPMidi1ToBytestreamTranslator.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPMidi1ToBytestreamTranslator.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPMidi1ToMidi2DefaultTranslator.cpp,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPMidi1ToMidi2DefaultTranslator.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPMidi1ToMidi2DefaultTranslator.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPMidi1ToMidi2DefaultTranslator.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPProtocols.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPProtocols.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPReceiver.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPReceiver.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPSysEx7.cpp,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPSysEx7.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPSysEx7.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPSysEx7.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPUtils.cpp,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPUtils.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPUtils.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPUtils.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPView.cpp,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPView.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPView.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPView.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMP_test.cpp,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMP_test.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPacket.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPacket.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPackets.h,external/JUCE/modules/juce_audio_basics/midi/ump/juce_UMPackets.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEInstrument.cpp,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEInstrument.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEInstrument.h,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEInstrument.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEMessages.cpp,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEMessages.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEMessages.h,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEMessages.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPENote.cpp,external/JUCE/modules/juce_audio_basics/mpe/juce_MPENote.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPENote.h,external/JUCE/modules/juce_audio_basics/mpe/juce_MPENote.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiser.cpp,external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiser.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiser.h,external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiser.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiserBase.cpp,external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiserBase.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiserBase.h,external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiserBase.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiserVoice.cpp,external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiserVoice.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiserVoice.h,external/JUCE/modules/juce_audio_basics/mpe/juce_MPESynthesiserVoice.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEUtils.cpp,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEUtils.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEUtils.h,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEUtils.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEValue.cpp,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEValue.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEValue.h,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEValue.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEZoneLayout.cpp,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEZoneLayout.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/mpe/juce_MPEZoneLayout.h,external/JUCE/modules/juce_audio_basics/mpe/juce_MPEZoneLayout.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/native/juce_AudioWorkgroup_mac.h,external/JUCE/modules/juce_audio_basics/native/juce_AudioWorkgroup_mac.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/native/juce_CoreAudioLayouts_mac.h,external/JUCE/modules/juce_audio_basics/native/juce_CoreAudioLayouts_mac.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/native/juce_CoreAudioTimeConversions_mac.h,external/JUCE/modules/juce_audio_basics/native/juce_CoreAudioTimeConversions_mac.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_AudioSource.h,external/JUCE/modules/juce_audio_basics/sources/juce_AudioSource.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_BufferingAudioSource.cpp,external/JUCE/modules/juce_audio_basics/sources/juce_BufferingAudioSource.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_BufferingAudioSource.h,external/JUCE/modules/juce_audio_basics/sources/juce_BufferingAudioSource.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_ChannelRemappingAudioSource.cpp,external/JUCE/modules/juce_audio_basics/sources/juce_ChannelRemappingAudioSource.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_ChannelRemappingAudioSource.h,external/JUCE/modules/juce_audio_basics/sources/juce_ChannelRemappingAudioSource.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_IIRFilterAudioSource.cpp,external/JUCE/modules/juce_audio_basics/sources/juce_IIRFilterAudioSource.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_IIRFilterAudioSource.h,external/JUCE/modules/juce_audio_basics/sources/juce_IIRFilterAudioSource.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_MemoryAudioSource.cpp,external/JUCE/modules/juce_audio_basics/sources/juce_MemoryAudioSource.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_MemoryAudioSource.h,external/JUCE/modules/juce_audio_basics/sources/juce_MemoryAudioSource.h,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
exact_match,/System/Volumes/Data/Users/seanburdges/RECOVERY_STAGED_2026-02-18/zip_extract/My Mac/Desktop/KmiDi-remote/external/JUCE/modules/juce_audio_basics/sources/juce_MixerAudioSource.cpp,external/JUCE/modules/juce_audio_basics/sources/juce_MixerAudioSource.cpp,auto_apply_pending_remote_gate,1.0000,same_rel_path_and_hash
